Location_Name,Address_Line_1,City,State,Zipcode,Extended_Address,Latitude,Longitude,Score,Zone,Meeting_Name,Day,Start,End,Type
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,7:30 AM,8:30 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,7:30 AM,8:30 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,7:30 AM,8:30 AM,S
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,9:00 AM,10:00 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Wednesdays,9:00 AM,10:00 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Tuesdays,9:00 AM,10:00 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Mondays,9:00 AM,10:00 AM,OD
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Sundays,9:00 AM,10:00 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,9:00 AM,10:00 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,9:30 AM,10:00 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,10:30 AM,11:30 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Sundays,11:00 AM,12:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,12:00 PM,1:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,12:15 PM,1:15 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,12:15 PM,1:15 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Wednesdays,12:15 PM,1:15 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Tuesdays,12:15 PM,1:15 PM,S
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Mondays,12:15 PM,1:15 PM,B
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Sundays,1:00 PM,2:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,2:30 PM,3:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,2:30 PM,3:30 PM,OD
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,2:30 PM,3:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Tuesdays,2:30 PM,3:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Mondays,2:30 PM,3:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Wednesdays,2:30 PM,3:30 PM,B
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Sundays,3:00 PM,4:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Mondays,4:00 PM,5:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,4:00 PM,5:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,4:00 PM,5:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Wednesdays,4:00 PM,5:00 PM,OD
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Tuesdays,4:00 PM,5:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,4:00 PM,6:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,5:30 PM,6:30 PM,BB
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Mondays,6:00 PM,7:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,6:00 PM,7:00 PM,OD
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Sundays,6:00 PM,7:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,6:00 PM,7:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Wednesdays,6:00 PM,7:00 PM,S
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Tuesdays,6:00 PM,7:00 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,7:00 PM,8:00 PM,B
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Tuesdays,8:30 PM,9:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Mondays,8:30 PM,9:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,8:30 PM,9:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Sundays,8:30 PM,9:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,8:30 PM,9:30 PM,OD
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,8:30 PM,10:30 PM,S
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Wednesdays,8:30 PM,9:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Tuesdays,10:15 PM,11:15 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Mondays,10:15 PM,11:15 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Thursdays,10:15 PM,11:15 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Wednesdays,10:15 PM,11:15 PM,BB
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Sundays,10:30 PM,11:30 PM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Saturdays,11:00 PM,12:00 AM,C
"50 Perry Street",50 Perry Street,New York,NY,10014,"50 Perry Street,Ground Floor,Betw. 7th Avenue South & West 4th Street,NY 10014",40.7354854,-74.0031569,100,02,"Perry Street Workshop",Fridays,11:00 PM,12:00 AM,C
"St. John's Episcopal Church",224 Waverly Place,New York,NY,10014,"224 Waverly Place,1st floor event room.,@ 11th Street & 7th Avenue South,NY 10014",40.7360657,-74.0019452,100,02,"Red Door",Sundays,7:00 PM,8:00 PM,S
"St. John's Episcopal Church",224 Waverly Place,New York,NY,10014,"224 Waverly Place,1st floor event room.,@ 11th Street & 7th Avenue South,NY 10014",40.7360657,-74.0019452,100,02,"Red Door",Thursdays,7:00 PM,8:00 PM,B
"St. John's Episcopal Church",224 Waverly Place,New York,NY,10014,"224 Waverly Place,1st floor event room.,@ 11th Street & 7th Avenue South,NY 10014",40.7360657,-74.0019452,100,02,"Red Door",Fridays,7:00 PM,8:00 PM,OD
"St. John's Episcopal Church",224 Waverly Place,New York,NY,10014,"224 Waverly Place,1st floor event room.,@ 11th Street & 7th Avenue South,NY 10014",40.7360657,-74.0019452,100,02,"Red Door",Sundays,8:30 PM,9:30 PM,OD
"St. John's Episcopal Church",224 Waverly Place,New York,NY,10014,"224 Waverly Place,1st floor event room.,@ 11th Street & 7th Avenue South,NY 10014",40.7360657,-74.0019452,100,02,"Red Door",Fridays,8:30 PM,9:30 PM,OD
"St. Anthony's of Padua",154 Sullivan Street,New York,NY,10012,"154 Sullivan Street,Enter on Sullivan Street,NY 10012",40.7273786,-74.0017414,100,02,"Room For Improvement     (:I)",Mondays,7:30 AM,8:30 AM,BB
"St. Anthony's of Padua",154 Sullivan Street,New York,NY,10012,"154 Sullivan Street,Enter on Sullivan Street,NY 10012",40.7273786,-74.0017414,100,02,"Room For Improvement     (:I)",Tuesdays,7:30 AM,8:30 AM,B
"St. Anthony's of Padua",154 Sullivan Street,New York,NY,10012,"154 Sullivan Street,Enter on Sullivan Street,NY 10012",40.7273786,-74.0017414,100,02,"Room For Improvement     (:I)",Wednesdays,7:30 AM,8:30 AM,C
"St. Anthony's of Padua",154 Sullivan Street,New York,NY,10012,"154 Sullivan Street,Enter on Sullivan Street,NY 10012",40.7273786,-74.0017414,100,02,"Room For Improvement     (:I)",Thursdays,7:30 AM,8:30 AM,C
"St. Anthony's of Padua",154 Sullivan Street,New York,NY,10012,"154 Sullivan Street,Enter on Sullivan Street,NY 10012",40.7273786,-74.0017414,100,02,"Room For Improvement     (:I)",Fridays,7:30 AM,8:30 AM,S
"Chinatown YMCA",273 Bowery Street,New York,NY,10012,"273 Bowery Street,10012",40.7236736,-73.9924832,93.0177514792899,02,"Room For Improvement     (:Ii)",Sundays,7:30 AM,8:30 AM,Topic
"Chinatown YMCA",273 Bowery Street,New York,NY,10012,"273 Bowery Street,10012",40.7236736,-73.9924832,93.0177514792899,02,"Room For Improvement     (:Ii)",Saturdays,7:30 AM,8:30 AM,Topic
"St. Joseph's Church",371 6th Avenue,New York,NY,10014,"371 6th Avenue,Basement,@ Corner of 6th Avenue & Washington Place,NY 10014",40.6701581,-73.9819879,97.8698224852071,02,"Sheridan Square Follies",Saturdays,6:00 PM,7:00 PM,B
"St. Anthony of Padua Church",155 Sullivan Street,New York,NY,10012,"155 Sullivan Street,Basement,@ Houston Street,10012",40.7272525,-74.0015782,100,02,"Soho    (:I)",Fridays,6:30 PM,7:30 PM,B
"St. Anthony of Padua Church",155 Sullivan Street,New York,NY,10012,"155 Sullivan Street,Basement,@ Houston Street,10012",40.7272525,-74.0015782,100,02,"Soho    (:I)",Mondays,7:00 PM,8:00 PM,B
"St. Anthony of Padua Church",155 Sullivan Street,New York,NY,10012,"155 Sullivan Street,Basement,@ Houston Street,10012",40.7272525,-74.0015782,100,02,"Soho    (:I)",Fridays,8:00 PM,9:00 PM,C
"St. Anthony of Padua Church",155 Sullivan Street,New York,NY,10012,"155 Sullivan Street,Basement,@ Houston Street,10012",40.7272525,-74.0015782,100,02,"Soho    (:I)",Mondays,8:30 PM,9:30 PM,S
"The Bronfman Cernter @ NYU",7 East 10th Strert,New York,NY,10003,"7 East 10th Strert,@ Houston Street,NY 10003",40.7332068,-73.9946888,94.0828402366864,02,"Spiritual Workshop",Sundays,11:00 AM,12:15 PM,C
"Seventh Adventist Church",232 West 11th Street,New York,NY,,"232 West 11th Street,Basement,Waverly Place @ 7th Avenue South",40.736193,-74.0028632,97.3372781065089,02,"T&a-togetherness & Action",Mondays,6:30 PM,7:30 PM,Women
"University Settlement @ Houston Street Center",273 Bowery,New York,NY,10002,"273 Bowery,Classroom Floor,@ The corner of Houston Street,NY 10002",40.7236736,-73.9924832,100,02,"Women Together      (:Ii)",Fridays,6:15 PM,7:30 PM,C
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"A Baffled Lot",Saturdays,7:30 AM,8:30 AM,OD
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Afternoon Awakening",Mondays,2:30 PM,3:30 PM,B
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Afternoon Awakening",Tuesdays,2:30 PM,3:30 PM,S
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Afternoon Awakening",Wednesdays,2:30 PM,3:30 PM,BB
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Afternoon Awakening",Thursdays,2:30 PM,3:30 PM,S
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Afternoon Awakening",Fridays,2:30 PM,3:30 PM,S
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Eleventh Step At Jan Hus",Sundays,9:00 AM,10:00 AM,S
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Friday Central",Fridays,6:30 PM,7:30 PM,C
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Friday Night Gay Men & Women",Fridays,8:00 PM,9:00 PM,S
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"I'm All In",Tuesdays,12:30 PM,1:30 PM,B
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"I'm All In",Wednesdays,12:30 PM,1:30 PM,B
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"I'm All In",Thursdays,12:30 PM,1:30 PM,B
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"I'm All In",Fridays,12:30 PM,1:30 PM,B
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"I'm All In",Saturdays,12:30 PM,1:30 PM,B
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"I'm All In",Mondays,12:30 PM,1:30 PM,B
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Meditation (Expect Miracles)",Thursdays,11:00 AM,12:00 PM,OD
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Meditation (Expect Miracles)",Fridays,11:00 AM,12:00 PM,OD
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Meditation (Expect Miracles)",Mondays,11:00 AM,12:00 PM,OD
"Jan Hus Church",351 East 74th Street,New York,NY,10021,"351 East 74th Street,2nd Floor,Betw 1st & 2nd Avenues,10021",40.7694194,-73.9555151,100,07,"Meditation (Expect Miracles)",Tuesdays,11:00 AM,12:00 PM,OD
